id	name	description	synonyms	organism
Q17025	CTR2_ANOGA	Chymotrypsin-2 (precursor)	["AnChym2", "EC:3.4.21.1"]	NCBI:txid7165
P43938	Y083_HAEIN	Uncharacterized protein HI_0083 (precursor)	[]	NCBI:txid71421
Q9HNN7	SYK_HALSA	Lysine--tRNA ligase	["Lysyl-tRNA synthetase", "EC:6.1.1.6"]	NCBI:txid64091
Q32AN4	RTCA_SHIDS	RNA 3'-terminal phosphate cyclase	["RNA cyclase", "RNA-3'-phosphate cyclase", "EC:6.5.1.4"]	NCBI:txid300267
Q2K9L6	RL3_RHIEC	50S ribosomal protein L3	[]	NCBI:txid347834
Q6F5E8	CARL2_HUMAN	Capping protein, Arp2/3 and myosin-I linker protein 2	["Capping protein regulator and myosin 1 linker 2", "F-actin-uncapping protein RLTPR", "RGD, leucine-rich repeat, tropomodulin and proline-rich-containing protein", "Leucine-rich repeat-containing protein 16C"]	NCBI:txid9606
Q8SZZ8	ICE2_DROME	Little elongation complex subunit 2	["Interactor of little elongator complex ELL subunit 2"]	NCBI:txid7227
Q3APB9	ILVD_CHLCH	Dihydroxy-acid dehydratase	["EC:4.2.1.9", "DAD"]	NCBI:txid340177
B1WYT6	RRP3_CROS5	Probable 30S ribosomal protein PSRP-3	["Ycf65-like protein"]	NCBI:txid43989
B1J4J3	UNG_PSEPW	Uracil-DNA glycosylase	["UDG", "EC:3.2.2.27"]	NCBI:txid390235
A9MM24	TIG_SALAR	Trigger factor	["TF", "EC:5.2.1.8", "PPIase"]	NCBI:txid41514
Q3J8S4	RL14_NITOC	50S ribosomal protein L14	[]	NCBI:txid323261
Q2J0H0	PURA_RHOP2	Adenylosuccinate synthetase	["EC:6.3.4.4", "AMPSase", "IMP--aspartate ligase", "AdSS"]	NCBI:txid316058
P24069	HAD1_PSEUC	(S)-2-haloacid dehalogenase 1	["DEHCI", "2-haloalkanoic acid dehalogenase I", "L-2-haloacid dehalogenase I", "Halocarboxylic acid halidohydrolase I", "EC:3.8.1.2"]	NCBI:txid72586
Q1QDA2	ARGB_PSYCK	Acetylglutamate kinase	["NAG kinase", "N-acetyl-L-glutamate 5-phosphotransferase", "EC:2.7.2.8"]	NCBI:txid335284
A7IG27	Y1725_XANP2	UPF0391 membrane protein Xaut_1725	[]	NCBI:txid78245
P68631	YVAT_VACCW	Uncharacterized 8.9 kDa protein	[]	NCBI:txid10254
B0R583	IF2B_HALS3	Translation initiation factor 2 subunit beta	["aIF2-beta", "eIF-2-beta"]	NCBI:txid478009
O02766	CP8B1_RABIT	7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase	["Sterol 12-alpha-hydroxylase", "Cytochrome P450 8B1", "7-alpha-hydroxy-4-cholesten-3-one 12-alpha-hydroxylase", "EC:1.14.18.8", "CYPVIIIB1"]	NCBI:txid9986
Q86B05	RLP24_DICDI	Probable ribosome biogenesis protein RLP24	[]	NCBI:txid44689
B8D7E7	GMHA_BUCAT	Phosphoheptose isomerase	["Sedoheptulose 7-phosphate isomerase", "EC:5.3.1.28"]	NCBI:txid561501
Q8XDP0	ORN_ECO57	Oligoribonuclease	["EC:3.1.-.-"]	NCBI:txid83334
Q88YH4	TPIS_LACPL	Triosephosphate isomerase	["Triose-phosphate isomerase", "EC:5.3.1.1", "TPI", "TIM"]	NCBI:txid220668
Q2YAZ2	RL22_NITMU	50S ribosomal protein L22	[]	NCBI:txid323848
Q0QLF7	HNR_EUBBA	6-hydroxynicotinate reductase	["EC:1.3.7.1"]	NCBI:txid1528
B1IQ09	MSCL_ECOLC	Large-conductance mechanosensitive channel	[]	NCBI:txid481805
Q6DEI8	MIA40_DANRE	Mitochondrial intermembrane space import and assembly protein 40	["Coiled-coil-helix-coiled-coil-helix domain-containing protein 4"]	NCBI:txid7955
Q9MAT0	PSD1B_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog B	["26S proteasome regulatory subunit S1 homolog B", "26S proteasome regulatory subunit RPN2b"]	NCBI:txid3702
Q9DCL9	PUR6_MOUSE	Multifunctional protein ADE2	[]	NCBI:txid10090
Q326D4	YACG_SHIBS	DNA gyrase inhibitor YacG	[]	NCBI:txid300268
Q4L700	Y1266_STAHJ	UPF0758 protein SH1266	[]	NCBI:txid279808
O36635	L_HRSVB	RNA-directed RNA polymerase L	["Large structural protein", "Replicase", "Transcriptase", "Protein L"]	NCBI:txid79692
Q16IR1	TULP2_AEDAE	Protein king tubby 2	[]	NCBI:txid7159
B4QHU5	EIF3J_DROSI	Eukaryotic translation initiation factor 3 subunit J	["eIF3j"]	NCBI:txid7240
Q5FJP6	LEPA_LACAC	Elongation factor 4	["EF-4", "Ribosomal back-translocase LepA", "EC:3.6.5.n1"]	NCBI:txid272621
P35067	H2B_ACRFO	Histone H2B	[]	NCBI:txid126732
P67253	Y1201_STRP1	UPF0122 protein SPy_1201/M5005_Spy0916	[]	NCBI:txid301447
P47012	YJN5_YEAST	Putative uncharacterized protein YJL135W	[]	NCBI:txid559292
Q6G9L3	SBCD_STAAS	Nuclease SbcCD subunit D	[]	NCBI:txid282459
F1R5H6	BRD4_DANRE	Bromodomain-containing protein 4	[]	NCBI:txid7955
Q7VZP8	NUOH_BORPE	NADH-quinone oxidoreductase subunit H	["EC:7.1.1.-", "NDH-1 subunit H", "NADH dehydrogenase I subunit H"]	NCBI:txid257313
B1W019	GCOA_STRGG	(+)-caryolan-1-ol synthase	["(+)-beta-caryophyllene synthase", "EC:4.2.1.138", "EC:4.2.3.89"]	NCBI:txid455632
Q73YQ5	MRAY_MYCPA	Phospho-N-acetylmuramoyl-pentapeptide-transferase	["EC:2.7.8.13", "UDP-MurNAc-pentapeptide phosphotransferase"]	NCBI:txid262316
A8GV45	GATB_RICB8	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	["Asp/Glu-ADT subunit B", "EC:6.3.5.-"]	NCBI:txid391896
Q3AEY1	PDRP_CARHZ	Putative pyruvate, phosphate dikinase regulatory protein	["PPDK regulatory protein", "EC:2.7.11.32", "EC:2.7.4.27"]	NCBI:txid246194
A2C4N1	RPOC1_PROM1	DNA-directed RNA polymerase subunit gamma	["RNAP subunit gamma", "EC:2.7.7.6", "Transcriptase subunit gamma", "RNA polymerase subunit gamma"]	NCBI:txid167555
Q5ZUT1	RRF_LEGPH	Ribosome-recycling factor	["RRF", "Ribosome-releasing factor"]	NCBI:txid272624
Q2IBA7	CAZA2_CHLAE	F-actin-capping protein subunit alpha-2	["CapZ alpha-2"]	NCBI:txid9534
A8LB01	RL13_FRASN	50S ribosomal protein L13	[]	NCBI:txid298653
B5R394	GLGA_SALEP	Glycogen synthase	["EC:2.4.1.21", "Starch [bacterial glycogen] synthase"]	NCBI:txid550537
Q839I2	DEOB_ENTFA	Phosphopentomutase	["EC:5.4.2.7", "Phosphodeoxyribomutase"]	NCBI:txid226185
A2RG22	YBEY_STRPG	Endoribonuclease YbeY	["EC:3.1.-.-"]	NCBI:txid160491
P84028	TX36A_ANCSP	Delta-ctenitoxin-Asp2e	["Neurotoxin ANC45C1", "Delta-CNTX-Asp2e"]	NCBI:txid280265
C3N7D5	PFDA_SULIY	Prefoldin subunit alpha	["GimC subunit alpha"]	NCBI:txid439386
P33341	YEHB_ECOLI	Outer membrane usher protein YehB (precursor)	[]	NCBI:txid83333
P13470	GTFC_STRMU	Glucosyltransferase-SI (precursor)	["GTF-SI", "EC:2.4.1.5", "Dextransucrase", "Sucrose 6-glucosyltransferase"]	NCBI:txid210007
O67201	Y1121_AQUAE	Uncharacterized protein aq_1121	[]	NCBI:txid224324
A1UEA6	SYE_MYCSK	Glutamate--tRNA ligase	["Glutamyl-tRNA synthetase", "EC:6.1.1.17"]	NCBI:txid189918
P9WHH4	STHA_MYCTO	Probable soluble pyridine nucleotide transhydrogenase	["NAD(P)(+) transhydrogenase [B-specific]", "EC:1.6.1.1", "STH"]	NCBI:txid83331
O02665	RSCA1_RABIT	Regulatory solute carrier protein family 1 member 1	["Transporter regulator RS1"]	NCBI:txid9986
A4SR65	LEUD_AERS4	3-isopropylmalate dehydratase small subunit	["EC:4.2.1.33", "Isopropylmalate isomerase", "Alpha-IPM isomerase"]	NCBI:txid382245
Q9X4N0	PAND_CORGL	Aspartate 1-decarboxylase	["EC:4.1.1.11", "Aspartate alpha-decarboxylase"]	NCBI:txid196627
A9WED9	NUOB1_CHLAA	NADH-quinone oxidoreductase subunit B 1	["NADH dehydrogenase I subunit B 1", "NDH-1 subunit B 1", "EC:7.1.1.-"]	NCBI:txid324602
Q827I5	PXPA_STRAW	5-oxoprolinase subunit A	["5-OPase subunit A", "5-oxoprolinase (ATP-hydrolyzing) subunit A", "EC:3.5.2.9"]	NCBI:txid227882
A5WDI5	MURB_PSYWF	UDP-N-acetylenolpyruvoylglucosamine reductase	["UDP-N-acetylmuramate dehydrogenase", "EC:1.3.1.98"]	NCBI:txid349106
P53082	BOL2_YEAST	BolA-like protein 2	["Altered inheritance rate of mitochondria protein 15", "Fe repressor of activation 2"]	NCBI:txid559292
B4UIM2	RISB_ANASK	6,7-dimethyl-8-ribityllumazine synthase	["DMRL synthase", "Lumazine synthase", "EC:2.5.1.78", "LS"]	NCBI:txid447217
B7NJ58	TIG_ECO7I	Trigger factor	["PPIase", "EC:5.2.1.8", "TF"]	NCBI:txid585057
B6EPS5	RL3_ALISL	50S ribosomal protein L3	[]	NCBI:txid316275
Q59778	CISY_RICS2	Citrate synthase	["EC:2.3.3.16"]	NCBI:txid272951
B7N179	RL17_ECO81	50S ribosomal protein L17	[]	NCBI:txid585397
Q8YBP2	NANEK_BRUME	Bifunctional enzyme NanE/NanK	[]	NCBI:txid224914
O59906	CSK2B_CANAX	Casein kinase II subunit beta	["CK II beta"]	NCBI:txid5476
Q2JRM5	Y2611_SYNJA	PKHD-type hydroxylase CYA_2611	["EC:1.14.11.-"]	NCBI:txid321327
Q79FX8	MMAA4_MYCTU	Hydroxymycolate synthase MmaA4	["S-adenosylmethionine-dependent methyltransferase", "EC:2.1.1.-", "Mycolic acid methyltransferase"]	NCBI:txid83332
A9NDX7	LIPB_COXBR	Octanoyltransferase	["Lipoate-protein ligase B", "Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase", "Lipoyl/octanoyl transferase", "EC:2.3.1.181"]	NCBI:txid360115
P60757	HIS1_ECOLI	ATP phosphoribosyltransferase	["EC:2.4.2.17", "ATP-PRTase", "ATP-PRT"]	NCBI:txid83333
P57740	NU107_HUMAN	Nuclear pore complex protein Nup107	["Nucleoporin Nup107", "107 kDa nucleoporin"]	NCBI:txid9606
A1SRV2	MEND_PSYIN	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	["EC:2.2.1.9", "SEPHCHC synthase", "Menaquinone biosynthesis protein MenD"]	NCBI:txid357804
Q23240	CYC22_CAEEL	Probable cytochrome c 2.2	[]	NCBI:txid6239
A2T767	PTTG1_PANTR	Securin	["Pituitary tumor-transforming gene 1 protein"]	NCBI:txid9598
P0C588	CNNM4_RAT	Metal transporter CNNM4	["Ancient conserved domain-containing protein 4", "Cyclin-M4"]	NCBI:txid10116
C6DEJ2	RL25_PECCP	50S ribosomal protein L25	[]	NCBI:txid561230
P06425	VE4_HPV08	Protein E4	[]	NCBI:txid10579
P96349	CSP2_LACPL	Cold shock protein 2	[]	NCBI:txid220668
Q8CQ69	HPS_STAES	3-hexulose-6-phosphate synthase	["D-arabino-3-hexulose-6-phosphate formaldehyde lyase", "EC:4.1.2.43", "HPS"]	NCBI:txid176280
Q7LZC1	HBB3_MURHE	Hemoglobin subunit beta-3	["Hemoglobin beta-III chain", "Hemoglobin beta-3 chain", "Beta-3-globin"]	NCBI:txid46662
B2S3T1	RECA_TREPS	Protein RecA	["Recombinase A"]	NCBI:txid455434
Q6GK29	ESXA_STAAR	Type VII secretion system extracellular protein A	["Ess extracellular protein A"]	NCBI:txid282458
P15601	NDUS3_PARPR	NADH-ubiquinone oxidoreductase subunit 9	["EC:7.1.1.2", "Protein P1"]	NCBI:txid5886
P23317	PSAK_TRIV2	Photosystem I reaction center subunit PsaK (precursor)	["Photosystem I subunit X", "Light-harvesting 6.8 kDa polypeptide"]	NCBI:txid240292
B5ZXQ5	LEPA_RHILW	Elongation factor 4	["EF-4", "EC:3.6.5.n1", "Ribosomal back-translocase LepA"]	NCBI:txid395492
Q682S6	OTU4_ARATH	OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 4	["OTU domain-containing protein 4", "EC:3.4.19.12", "Deubiquitinating enzyme OTU4"]	NCBI:txid3702
Q8AIH6	VPU_SIVTN	Protein Vpu	["Viral protein U", "U ORF protein"]	NCBI:txid388910
P60124	PSBF_TOBAC	Cytochrome b559 subunit beta	["PSII reaction center subunit VI"]	NCBI:txid4097
O34726	YFLS_BACSU	Putative malate transporter YflS	[]	NCBI:txid224308
Q9SXS2	SUT33_ARATH	Probable sulfate transporter 3.3	["AST91"]	NCBI:txid3702
Q9D8T2	GSDMD_MOUSE	Gasdermin-D	["Gasdermin domain-containing protein 1"]	NCBI:txid10090
B5R7E9	DSRB_SALG2	Protein DsrB	[]	NCBI:txid550538
P0A1C2	SPAL_SHISO	Probable ATP synthase SpaL/MxiB	["EC:7.1.2.2"]	NCBI:txid624
A4FPH1	RL13_SACEN	50S ribosomal protein L13	[]	NCBI:txid405948
Q82WL1	SAHH_NITEU	Adenosylhomocysteinase	["EC:3.3.1.1", "S-adenosyl-L-homocysteine hydrolase"]	NCBI:txid228410
Q96E93	KLRG1_HUMAN	Killer cell lectin-like receptor subfamily G member 1	["MAFA-like receptor", "C-type lectin domain family 15 member A", "ITIM-containing receptor MAFA-L", "Mast cell function-associated antigen"]	NCBI:txid9606
Q6ETK3	P2C11_ORYSJ	Probable protein phosphatase 2C 11	["EC:3.1.3.16", "OsPP2C11"]	NCBI:txid39947
P79237	FPR3_PONPY	N-formyl peptide receptor 3 (fragment)	["FMLP-related receptor II", "Formyl peptide receptor-like 2"]	NCBI:txid9600
Q9ZE16	Y146_RICPR	Uncharacterized protein RP146	[]	NCBI:txid272947
Q971V9	TRM1_SULTO	tRNA (guanine(26)-N(2))-dimethyltransferase	["tRNA 2,2-dimethylguanosine-26 methyltransferase", "EC:2.1.1.216", "tRNA(guanine-26,N(2)-N(2)) methyltransferase", "tRNA(m(2,2)G26)dimethyltransferase"]	NCBI:txid273063
Q05286	VG71_BPML5	Repressor-like immunity protein	["Gp71"]	NCBI:txid31757
Q2FEQ2	RS14Z_STAA3	30S ribosomal protein S14 type Z	[]	NCBI:txid367830
P26112	PB2_I80A8	Polymerase basic protein 2	["RNA-directed RNA polymerase subunit P3"]	NCBI:txid383603
C5CP83	PURT_VARPS	Formate-dependent phosphoribosylglycinamide formyltransferase	["Non-folate glycinamide ribonucleotide transformylase", "Phosphoribosylglycinamide formyltransferase 2", "5'-phosphoribosylglycinamide transformylase 2", "Formate-dependent GAR transformylase", "GAR transformylase 2", "EC:2.1.2.-"]	NCBI:txid543728
Q5XJK9	CMS1_DANRE	Protein CMSS1	["Cms1 ribosomal small subunit homolog"]	NCBI:txid7955
Q5V2X7	RNP2_HALMA	Ribonuclease P protein component 2	["RNase P component 2", "Pop5", "EC:3.1.26.5"]	NCBI:txid272569
Q1D757	RL30_MYXXD	50S ribosomal protein L30	[]	NCBI:txid246197
A6QFF9	MNHD1_STAAE	Na(+)/H(+) antiporter subunit D1	["Mnh complex subunit D1"]	NCBI:txid426430
Q91W82	UB2E2_MOUSE	Ubiquitin-conjugating enzyme E2 E2	["EC:2.3.2.23", "Ubiquitin-protein ligase E2", "Ubiquitin carrier protein E2", "E2 ubiquitin-conjugating enzyme E2"]	NCBI:txid10090
P06602	EVE_DROME	Segmentation protein even-skipped	[]	NCBI:txid7227
Q2JS70	GSA_SYNJA	Glutamate-1-semialdehyde 2,1-aminomutase	["Glutamate-1-semialdehyde aminotransferase", "EC:5.4.3.8", "GSA"]	NCBI:txid321327
Q96CK0	ZN653_HUMAN	Zinc finger protein 653	["67 kDa zinc finger protein", "Zinc finger protein Zip67"]	NCBI:txid9606
A8FAP9	PCRB_BACP2	Heptaprenylglyceryl phosphate synthase	["Glycerol-1-phosphate heptaprenyltransferase", "EC:2.5.1.n9", "HepGP synthase"]	NCBI:txid315750
Q03246	RT17_YEAST	37S ribosomal protein S17, mitochondrial	["Mitochondrial small ribosomal subunit protein uS17m"]	NCBI:txid559292
Q2P468	SSRP_XANOM	SsrA-binding protein	["Small protein B"]	NCBI:txid342109
A1DH31	RM04_NEOFI	54S ribosomal protein L4, mitochondrial (precursor)	[]	NCBI:txid331117
O02769	MTR1A_BOVIN	Melatonin receptor type 1A (fragment)	["Mel-1A-R", "Mel1a receptor"]	NCBI:txid9913
P27311	E312_ADE02	Early E3A 12.5 kDa protein	["E3-12,5K"]	NCBI:txid10515
Q661K1	KAD_BORBP	Adenylate kinase	["EC:2.7.4.3", "ATP-AMP transphosphorylase", "ATP:AMP phosphotransferase", "AK", "Adenylate monophosphate kinase"]	NCBI:txid290434
B8JLV7	VMA21_DANRE	Vacuolar ATPase assembly integral membrane protein vma21	[]	NCBI:txid7955
Q8RIK8	MUTS2_FUSNN	Endonuclease MutS2	["EC:3.1.-.-"]	NCBI:txid190304
Q18CG0	RL3_CLOD6	50S ribosomal protein L3	[]	NCBI:txid272563
Q8XYL0	SELO_RALSO	Protein adenylyltransferase SelO	["EC:2.7.7.n1", "EC:2.7.7.-"]	NCBI:txid267608
B4TKM5	TUSC_SALHS	Protein TusC	["tRNA 2-thiouridine synthesizing protein C"]	NCBI:txid454169
Q1JNA5	XERDL_STRPC	Tyrosine recombinase XerD-like	[]	NCBI:txid370551
H2A0L7	FND1_PINMG	Fibronectin type III domain-containing protein 1 (precursor)	[]	NCBI:txid102329
Q5UQF3	YR481_MIMIV	Uncharacterized protein R481	[]	NCBI:txid212035
C5FYJ8	MEP1_ARTOC	Extracellular metalloproteinase 1 (precursor)	["Fungalysin MEP1", "EC:3.4.24.-"]	NCBI:txid554155
Q8TRU5	RL23_METAC	50S ribosomal protein L23	[]	NCBI:txid188937
B9IU35	TRPD_BACCQ	Anthranilate phosphoribosyltransferase	["EC:2.4.2.18"]	NCBI:txid361100
Q59VW7	TIM21_CANAL	Mitochondrial import inner membrane translocase subunit TIM21 (precursor)	[]	NCBI:txid237561
Q9PF85	MURE_XYLFA	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	["UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase", "EC:6.3.2.13", "UDP-N-acetylmuramyl-tripeptide synthetase", "UDP-MurNAc-tripeptide synthetase", "Meso-diaminopimelate-adding enzyme", "Meso-A2pm-adding enzyme"]	NCBI:txid160492
Q8I6R5	CA12_CONIM	Alpha-conotoxin ImII (precursor)	["Alpha-CTx ImII"]	NCBI:txid35631
C3LJX0	RS11_BACAC	30S ribosomal protein S11	[]	NCBI:txid568206
P04642	LDHA_RAT	L-lactate dehydrogenase A chain	["LDH-A", "LDH muscle subunit", "EC:1.1.1.27"]	NCBI:txid10116
P0DN05	K1BBA_ANEVI	U-actitoxin-Avd11a (precursor)	["Potassium channel toxin avtx-11", "U-AITX-Avd11a"]	NCBI:txid51769
B8IGT3	ILVC_METNO	Ketol-acid reductoisomerase (NADP(+))	["KARI", "Alpha-keto-beta-hydroxylacyl reductoisomerase", "Ketol-acid reductoisomerase type 1", "Acetohydroxy-acid isomeroreductase", "EC:1.1.1.86", "Ketol-acid reductoisomerase type I"]	NCBI:txid460265
C3L5R7	DNAK_BACAC	Chaperone protein DnaK	["Heat shock 70 kDa protein", "HSP70", "Heat shock protein 70"]	NCBI:txid568206
Q32NW2	LENG8_XENLA	Leukocyte receptor cluster member 8 homolog	[]	NCBI:txid8355
Q8GYG1	P24D7_ARATH	Transmembrane emp24 domain-containing protein p24delta7 (precursor)	["p24 family protein delta7", "p24 family protein delta2a"]	NCBI:txid3702
Q758B6	TSC10_ASHGO	3-ketodihydrosphingosine reductase TSC10	["KDS reductase", "3-dehydrosphinganine reductase", "EC:1.1.1.102"]	NCBI:txid284811
A2BUS5	NU3C_PROM5	NAD(P)H-quinone oxidoreductase subunit 3	["NADH-plastoquinone oxidoreductase subunit 3", "EC:7.1.1.-", "NAD(P)H dehydrogenase subunit 3", "NDH-1 subunit 3"]	NCBI:txid167542
Q5SXH7	PKHS1_HUMAN	Pleckstrin homology domain-containing family S member 1	["PH domain-containing family S member 1", "Epididymis luminal protein 185"]	NCBI:txid9606
A6QR09	SAMC_BOVIN	S-adenosylmethionine mitochondrial carrier protein	["Solute carrier family 25 member 26", "Mitochondrial S-adenosylmethionine transporter"]	NCBI:txid9913
P27190	TRAC5_ECOLX	DNA primase TraC	["EC:2.7.7.-", "Replication primase"]	NCBI:txid562
P30376	1A02_GORGO	Class I histocompatibility antigen, Gogo-A*0201 alpha chain (precursor)	[]	NCBI:txid9595
Q5YYY7	RSMH_NOCFA	Ribosomal RNA small subunit methyltransferase H	["rRNA (cytosine-N(4)-)-methyltransferase RsmH", "EC:2.1.1.199", "16S rRNA m(4)C1402 methyltransferase"]	NCBI:txid247156
Q54714	PHCB_SYNY3	C-phycocyanin beta subunit	[]	NCBI:txid1111708
C1ETQ1	NTPPA_BACC3	dTTP/UTP pyrophosphatase	["Nucleoside triphosphate pyrophosphatase", "Nucleotide pyrophosphatase", "EC:3.6.1.9", "dTTPase/UTPase"]	NCBI:txid572264
B7LL71	CYSZ_ESCF3	Sulfate transporter CysZ	[]	NCBI:txid585054
P18538	GB_GAHVR	Envelope glycoprotein B (precursor)	["gB"]	NCBI:txid33707
P56942	MCH_MOUSE	Pro-MCH	[]	NCBI:txid10090
Q661E3	RL3_BORBP	50S ribosomal protein L3	[]	NCBI:txid290434
A0R518	Y6031_MYCS2	Putative short-chain type dehydrogenase/reductase MSMEG_6031/MSMEI_5872	["EC:1.1.1.-"]	NCBI:txid246196
Q0W2J3	PRIL_METAR	DNA primase large subunit PriL	[]	NCBI:txid351160
Q3UV70	PDP1_MOUSE	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial (precursor)	["EC:3.1.3.43", "PDP 1", "Pyruvate dehydrogenase phosphatase catalytic subunit 1", "Protein phosphatase 2C"]	NCBI:txid10090
Q58735	Y1339_METJA	Uncharacterized protein MJ1339	[]	NCBI:txid243232
A4YVM3	CLPX_BRASO	ATP-dependent Clp protease ATP-binding subunit ClpX	[]	NCBI:txid114615
Q2HCM6	SLX4_CHAGB	Structure-specific endonuclease subunit SLX4	[]	NCBI:txid306901
Q3IL20	DAPE_PSET1	Succinyl-diaminopimelate desuccinylase	["N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase", "SDAP desuccinylase", "EC:3.5.1.18"]	NCBI:txid326442
A4J119	RL29_DESRM	50S ribosomal protein L29	[]	NCBI:txid349161
C1KYU5	ATPE_LISMC	ATP synthase epsilon chain	["ATP synthase F1 sector epsilon subunit", "F-ATPase epsilon subunit"]	NCBI:txid568819
Q9P789	YN8E_SCHPO	Pumilio domain-containing protein P35G2.14	[]	NCBI:txid284812
Q98VP9	HJC_SIRV1	Holliday junction resolvase	["EC:3.1.22.4"]	NCBI:txid157898
A3M2X2	RL25_ACIBT	50S ribosomal protein L25	[]	NCBI:txid400667
Q32ZG7	DFB25_RAT	Beta-defensin 25 (precursor)	["Defensin, beta 25", "BD-25"]	NCBI:txid10116
Q824F5	RL21_CHLCV	50S ribosomal protein L21	[]	NCBI:txid227941
Q7Z091	I1BD_CONRA	Iota-conotoxin-like r11d	["R11.8"]	NCBI:txid61198
Q10307	YD52_SCHPO	Uncharacterized protein C6C3.02c	[]	NCBI:txid284812
P42565	FARX_LYMST	FMRFamide-related neuropeptides	[]	NCBI:txid6523
C5BPR2	RS21_TERTT	30S ribosomal protein S21	[]	NCBI:txid377629
Q2P651	TRMD_XANOM	tRNA (guanine-N(1)-)-methyltransferase	["M1G-methyltransferase", "tRNA [GM37] methyltransferase", "EC:2.1.1.228"]	NCBI:txid342109
Q89B47	REPA2_BUCBP	Probable replication-associated protein repA2	[]	NCBI:txid224915
A7X5F7	RS19_STAA1	30S ribosomal protein S19	[]	NCBI:txid418127
A8ADQ0	MEPA_CITK8	Penicillin-insensitive murein endopeptidase (precursor)	["EC:3.4.24.-", "D-alanyl-D-alanine-endopeptidase"]	NCBI:txid290338
Q8I6R2	C2_CONVX	Conotoxin Vx2 (precursor)	[]	NCBI:txid89431
Q8D7G6	GCSH_VIBVU	Glycine cleavage system H protein	[]	NCBI:txid216895
Q775X4	GLRX1_CAMPS	Glutaredoxin-1	[]	NCBI:txid203172
Q68XY3	NUOF_RICTY	NADH-quinone oxidoreductase subunit F	["NADH dehydrogenase I subunit F", "EC:7.1.1.-", "NDH-1 subunit F"]	NCBI:txid257363
Q5NHI3	AROQ_FRATT	3-dehydroquinate dehydratase	["Type II DHQase", "EC:4.2.1.10", "3-dehydroquinase"]	NCBI:txid177416
Q0GBY4	NCAP_RABVR	Nucleoprotein	["NP", "Nucleocapsid protein"]	NCBI:txid445791
B1W203	PYRG_STRGG	CTP synthase	["Cytidine 5'-triphosphate synthase", "Cytidine triphosphate synthetase", "EC:6.3.4.2", "UTP--ammonia ligase"]	NCBI:txid455632
B4ULF7	METK_ANASK	S-adenosylmethionine synthase	["MAT", "EC:2.5.1.6", "AdoMet synthase", "Methionine adenosyltransferase"]	NCBI:txid447217
O74510	BQT3_SCHPO	Bouquet formation protein 3	[]	NCBI:txid284812
A9B6J1	RPOC_HERA2	DNA-directed RNA polymerase subunit beta'	["EC:2.7.7.6", "Transcriptase subunit beta'", "RNAP subunit beta'", "RNA polymerase subunit beta'"]	NCBI:txid316274
Q99J25	MRM1_MOUSE	rRNA methyltransferase 1, mitochondrial (precursor)	["EC:2.1.1.-", "16S rRNA (guanosine(1145)-2'-O)-methyltransferase", "16S rRNA [Gm1145] 2'-O-methyltransferase"]	NCBI:txid10090
P9WLT6	Y1590_MYCTO	Uncharacterized protein MT1625	[]	NCBI:txid83331
Q00239	NIFD_LEPBY	Nitrogenase molybdenum-iron protein alpha chain	["Dinitrogenase", "Nitrogenase component I", "EC:1.18.6.1"]	NCBI:txid1184
B2S2A7	SYP_TREPS	Proline--tRNA ligase	["EC:6.1.1.15", "Prolyl-tRNA synthetase"]	NCBI:txid455434
O42586	PR6AB_XENLA	26S proteasome regulatory subunit 6A-B	["Proteasome 26S subunit ATPase 3-B", "Tat-binding protein 10", "26S proteasome AAA-ATPase subunit RPT5-B"]	NCBI:txid8355
Q3ZBD3	PHS_BOVIN	Pterin-4-alpha-carbinolamine dehydratase	["Dimerization cofactor of hepatocyte nuclear factor 1-alpha", "Phenylalanine hydroxylase-stimulating protein", "4-alpha-hydroxy-tetrahydropterin dehydratase", "PHS", "EC:4.2.1.96", "Pterin carbinolamine dehydratase"]	NCBI:txid9913
Q0HGV2	DAPD_SHESM	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	["EC:2.3.1.117", "Tetrahydrodipicolinate N-succinyltransferase"]	NCBI:txid60480
A4SUZ2	ENGB_POLAQ	Probable GTP-binding protein EngB	[]	NCBI:txid312153
Q2RIB9	DXS_MOOTA	1-deoxy-D-xylulose-5-phosphate synthase	["1-deoxyxylulose-5-phosphate synthase", "EC:2.2.1.7"]	NCBI:txid264732
B7JX56	TRPD_RIPO1	Anthranilate phosphoribosyltransferase	["EC:2.4.2.18"]	NCBI:txid41431
B8DN02	GSA_DESVM	Glutamate-1-semialdehyde 2,1-aminomutase	["EC:5.4.3.8", "Glutamate-1-semialdehyde aminotransferase", "GSA"]	NCBI:txid883
